epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.04898905737932567,0.04731666666666667,3.6811120509253756,3.660230274139437
2,0.04691440315502972,0.047183333333333334,3.6667223053812514,3.677634043480033
3,0.04866688885185803,0.04886666666666667,3.6749062643244392,3.6570366918405237
4,0.05011942454035438,0.050083333333333334,3.6559058884221636,3.6468034888635565
5,0.04757262678442482,0.048233333333333336,3.6747934681810692,3.6642816869943124
6,0.04585624618119202,0.0469,3.6564379192695387,3.649388607631106
7,0.04603399433427762,0.046233333333333335,3.6482731580649497,3.6466170485848304
8,0.038099205687940896,0.03928333333333334,3.699003134085706,3.743554071576865
9,0.04728656335055269,0.046566666666666666,3.7930326160060694,3.695403466092498
10,0.04154307615397434,0.042166666666666665,3.672700602008997,3.705884347338158
