epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.2771315891795812,0.2708333333333333,2.8580432471944324,2.4003764964164573
2,0.2986168971838027,0.28836666666666666,2.451362335182033,2.167025383989862
3,0.3050102760651003,0.29406666666666664,2.386902196744527,2.136763948075315
4,0.30541020940954283,0.29456666666666664,2.3657635998539495,2.1645974509259487
5,0.30302727323223905,0.2916666666666667,2.3477219357588823,2.1460315800727683
6,0.3142642892851191,0.30466666666666664,2.335121774809023,2.1202677914436827
7,0.3124034883075043,0.30106666666666665,2.3330434450632134,2.0999679352374785
8,0.309837249347331,0.2975333333333333,2.324410254851926,2.1280447589590192
9,0.30351608065322444,0.29223333333333334,2.316698607181774,2.1127355144378988
10,0.3097872576792757,0.2977666666666667,2.312833970713124,2.0925185644880253
11,0.30989835027495416,0.299,2.3060324534339607,2.1251169159057293
12,0.3114814197633728,0.2997,2.308193929668174,2.1390769364986015
