epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.39617286007887575,0.39113333333333333,2.260946266514696,1.792018951383481
2,0.42905557407098815,0.41894166666666666,1.796222589128686,1.6646201028498506
3,0.44657279342331835,0.4321083333333333,1.704338915018352,1.6138470475353413
4,0.4557761206465589,0.4392,1.656472569973156,1.588721795631116
5,0.4625520746542243,0.44315,1.624574572388235,1.5730796333060844
6,0.46930025551297005,0.44757916666666664,1.601700343443243,1.5594881264639815
7,0.47358704104871413,0.4504458333333333,1.5826811327698644,1.5502851050037312
8,0.4775773482197411,0.4517583333333333,1.5674486136122865,1.5427159625075773
9,0.47957423762706214,0.4537,1.5570354304023795,1.5392439451807343
10,0.48222935066377826,0.4548916666666667,1.5463485478761567,1.5357749187615888
11,0.4840748764094873,0.45587916666666667,1.5368860501900627,1.5320831585540446
12,0.4859335944009332,0.45595833333333335,1.5296374327171074,1.5289233803494906
13,0.48875395767372104,0.4578625,1.5233504593774936,1.527381463599866
14,0.49131047603177247,0.4595458333333333,1.5177929369614211,1.524932385507677
15,0.4914062933955452,0.45895,1.5122687035593494,1.5246139870269466
16,0.4910077487085486,0.45839583333333334,1.5094202609406304,1.5246302901046362
17,0.4935996778314725,0.4602583333333333,1.5031145369502263,1.525366491219128
18,0.4947543464978059,0.46105833333333335,1.499529407747352,1.5234844834565608
19,0.4970838193634394,0.46210416666666665,1.4954365334220938,1.5217134037505844
20,0.4959610898183636,0.46105833333333335,1.4915986037364517,1.5261559818090915
