epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.1211020385491307,0.11815,4.094155792384266,4.067577346165975
2,0.1416208409709493,0.13676666666666668,4.056002603673539,4.0525224526723225
3,0.14879186802199634,0.14291666666666666,4.043635789707427,4.044624304771423
4,0.1538243626062323,0.14706666666666668,4.036480886454067,4.03956040541331
5,0.15751541409765038,0.15045,4.031646428015754,4.036107587814331
6,0.16073709937232683,0.15425,4.0282248902519,4.032870864868164
7,0.16289507304338166,0.155,4.025621043017696,4.0317132314046225
8,0.1651030383824918,0.1565,4.0235226121305425,4.029992532730103
9,0.1668916291729156,0.15733333333333333,4.021605702318313,4.028633276621501
10,0.16797200466588902,0.15891666666666668,4.01967777439762,4.026974972089132
11,0.16986335610731546,0.16025,4.018427515954523,4.025608019034068
12,0.1707993112259068,0.16148333333333334,4.017030287317292,4.024176943302154
13,0.1713325556851636,0.1621,4.015862206012589,4.023851410547892
14,0.17231294784202633,0.16283333333333333,4.014982615151234,4.023153467973073
15,0.1736766094539799,0.16341666666666665,4.014170097842441,4.022622895240784
16,0.174037660389935,0.16331666666666667,4.013369784130615,4.022382585207621
17,0.17457368216408375,0.1643,4.01293700421616,4.021704530715942
18,0.1754068766316725,0.16453333333333334,4.012191712360964,4.021431096394857
19,0.17559573404432594,0.1653,4.011503041946327,4.020486219724019
20,0.17612897850358272,0.16478333333333334,4.0112157931288195,4.020765924453736
