epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.4237349330667111,0.4213375,2.1071622335674944,1.7005130439996718
2,0.4530536577237127,0.4472333333333333,1.6972289224417414,1.5907153092324733
3,0.46715026662222964,0.45990625,1.6147717716626846,1.5389369981984298
4,0.47751694162084096,0.46772916666666664,1.5691587497525148,1.5135468857983747
5,0.48332534855301895,0.47274375,1.5385572016963276,1.492922473202149
6,0.4891278536910515,0.47660416666666666,1.5159985036826804,1.4770748779177665
7,0.49275016663889354,0.47939583333333335,1.5001601053169724,1.4680900782346726
8,0.4959701160917625,0.4817166666666667,1.4868052196933015,1.4581033193816741
9,0.49807393212242407,0.48292083333333335,1.475817203769995,1.4504554528743028
10,0.5008654807532078,0.48475833333333335,1.4662123151389892,1.4455554140110811
11,0.5024940287729823,0.48669375,1.4587935586225569,1.4405196499079467
12,0.503665014164306,0.4878104166666667,1.4514163074622506,1.4375956860681376
13,0.5060288563017274,0.4894104166666667,1.445799996893425,1.4333102179070314
14,0.5069092651224796,0.4889604166666667,1.440167070510941,1.4332478603969017
15,0.5087346553352219,0.4906375,1.4356683007299549,1.4247653470685084
16,0.5085728767427651,0.4917229166666667,1.4315709841826525,1.4253869257867335
17,0.5099847942009665,0.4920541666666667,1.4277845776689337,1.4222844690084457
18,0.5112734683108371,0.4927125,1.4245156097312803,1.4215318138400714
19,0.5112422235183025,0.49312083333333334,1.4207062663737373,1.4205951375265917
20,0.5142295728489696,0.49425,1.4175616220565606,1.415398935476939
