epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.402144087096595,0.3905166666666667,2.490493444416644,1.8823255013301174
2,0.4639115702938399,0.4336,1.834655459055136,1.709759468971285
3,0.49954174304282617,0.4504,1.6877836459394118,1.6442804961824722
4,0.5241765261345331,0.45608333333333334,1.5931823809207057,1.6135205927688177
5,0.5427262122979504,0.46341666666666664,1.522724693880105,1.6011635194709306
6,0.5583819363439427,0.46331666666666665,1.4651300983839175,1.5972341095714935
7,0.5749486196744987,0.46413333333333334,1.418112605142712,1.5916774524554516
8,0.5865105815697383,0.4658833333333333,1.3740174374121006,1.605629337876082
9,0.6017719269010721,0.4655666666666667,1.3360661216956884,1.6047475426944333
10,0.6104676998278065,0.46521666666666667,1.3034180992021707,1.620176289381503
11,0.6222240737654835,0.46465,1.2724056546899123,1.6208249017882195
12,0.6287368771871354,0.46498333333333336,1.2428863991463774,1.6411640961795473
13,0.6350108315280787,0.46076666666666666,1.2179942502697465,1.6564794809325163
14,0.6433233349997223,0.46185,1.1918869429833092,1.658139381708621
