epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.13288340832083542,0.13036666666666666,3.610618564704673,3.373579209916135
2,0.138832416819419,0.1361,3.4810402356061685,3.3145043342671494
3,0.14297061600844305,0.13946666666666666,3.443464698228924,3.2817237204693734
4,0.1502082986168972,0.14326666666666665,3.4176392097717154,3.2477744822806502
5,0.15033605510192746,0.14546666666666666,3.397338582847503,3.2389340197786374
6,0.16090651558073654,0.1578,3.382715301642455,3.215599160498761
7,0.15299116813864355,0.14903333333333332,3.37079711136618,3.2158655876808977
8,0.15988446370049436,0.1537,3.3580857580574,3.196988287377865
9,0.160873187802033,0.15383333333333332,3.3446540796934667,3.173103997047911
10,0.16203966005665724,0.15483333333333332,3.337939604174269,3.171017682298701
11,0.16495028606343387,0.15746666666666667,3.3306178173954466,3.166193736867702
12,0.16173971004832527,0.15523333333333333,3.3230772936860973,3.1503241589728823
