epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.4036021774148753,0.39355,2.396708534486854,1.86423276634867
2,0.46264511470310504,0.4382333333333333,1.6995546656319394,1.6905713040691448
3,0.49465089151808034,0.45253333333333334,1.5369826104350248,1.6361198898063285
4,0.5155668499694496,0.45731666666666665,1.432925215786223,1.6201160232395506
5,0.5275981780814308,0.4575,1.3545523237766763,1.6257869119583161
6,0.5355218574681997,0.4557833333333333,1.29097508714583,1.6446267089355728
7,0.5466922179636727,0.4576,1.2348383983131663,1.6635657825957992
8,0.5510887074376493,0.45548333333333335,1.1862646490706272,1.6866973717329599
9,0.561839693384436,0.4565,1.1444987744951096,1.7145657557160108
10,0.5700188857412654,0.45561666666666667,1.1075584974909354,1.7353724576771132
11,0.575145809031828,0.45566666666666666,1.0746635720901883,1.7589423997061593
12,0.5744875854024329,0.4498333333333333,1.042324013465077,1.7926996260055348
13,0.5790840415486308,0.4495166666666667,1.0160764173981647,1.8173952143329548
