epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.4315157501478256,0.4459854166666667,1.9295974685155108,1.5708957525591056
2,0.4560349809170564,0.4671875,1.6829143563572657,1.5022187583148479
3,0.4694313417190776,0.47773958333333333,1.645223467070503,1.4621321432292462
4,0.47835664946514,0.4852708333333333,1.6016143443082298,1.4339697082837424
5,0.4838164543353223,0.48930833333333335,1.579149374474925,1.413613722100854
6,0.4931234209536096,0.49803125,1.5368714327775355,1.393619234363238
7,0.49626303553190343,0.5009041666666667,1.5368784301666194,1.384219762434562
8,0.499776917701446,0.5037395833333334,1.5159921745425868,1.3726102891067664
9,0.5018451325055099,0.5056270833333333,1.5303187248968702,1.3679680014650026
10,0.5057766220502069,0.5085208333333333,1.482704849042146,1.3560086578130721
11,0.5071645030371446,0.5096291666666667,1.494354761403641,1.3543358872334161
12,0.5101099285061549,0.5120541666666667,1.46890758036526,1.3431114741911492
13,0.5113177310111272,0.5130291666666666,1.4735763587125164,1.340618939946095
14,0.5132545825942052,0.51465625,1.4605770162339573,1.3329739193121592
15,0.5136127237542332,0.51493125,1.4643637313713034,1.334084827452898
16,0.51534933881632,0.5165958333333334,1.448471110220279,1.3270247358828784
17,0.5160582298553996,0.5162125,1.4384889452898706,1.3261383035530647
18,0.5192546229102832,0.5198166666666667,1.4312455039477645,1.320659513026476
19,0.5202608450249959,0.5207020833333333,1.44465917060549,1.3171413882325094
20,0.519862051819599,0.5199645833333333,1.4366848095575755,1.3166884833325943
