epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.1272121313114481,0.1172,4.089830220240965,4.06848197778066
2,0.14729211798033662,0.13456666666666667,4.055027877194729,4.0519428730010985
3,0.16520579903349442,0.1485,4.037480425636524,4.03833589553833
4,0.17958673554407598,0.15703333333333333,4.021873968129674,4.029939007759094
5,0.19086263400544354,0.16383333333333333,4.00959523100602,4.02340616385142
6,0.2005999000166639,0.1704,4.001048988252466,4.016237036387126
7,0.20739876687218797,0.1715,3.9934167492092483,4.014005510012309
8,0.21229239571182582,0.17596666666666666,3.9869068791661566,4.010029224554698
9,0.21748041993001166,0.17786666666666667,3.9819363722180396,4.007645193735758
10,0.22375159695606286,0.18326666666666666,3.9775338714472803,4.003032179673513
11,0.22604565905682386,0.18496666666666667,3.972852598597138,4.001184141635894
12,0.23174470921513082,0.18593333333333334,3.9692863275469836,3.9991811951001486
13,0.23538854635338555,0.1889,3.9651192099764074,3.996834675470988
14,0.2393434427595401,0.1904,3.9605970012844436,3.994645138581594
15,0.24402599566738878,0.1926,3.9570773711164904,3.992993255456289
16,0.24516469477309338,0.19293333333333335,3.954404847443599,3.9926236311594647
17,0.2496083986002333,0.1947,3.95247636805611,3.9901055614153544
18,0.2520524357051602,0.19406666666666667,3.950265822318122,3.9906949838002523
19,0.2539076820529912,0.19666666666666666,3.947240544818445,3.988813563187917
20,0.25524634783091704,0.1963,3.9453727016818823,3.9893051028251647
