epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.1457979225684608,0.13746666666666665,3.423369489668444,3.154206620885971
2,0.21994667555407432,0.2009,2.9413945973131277,2.8001373849016553
3,0.29231239237904794,0.24636666666666668,2.647969117296784,2.618539040139381
4,0.35210242737321557,0.2679666666666667,2.4014028864882904,2.537866295144913
5,0.41567516525023607,0.28253333333333336,2.164276959460597,2.545999639592272
6,0.47184358162528467,0.2827,1.9260195319162843,2.6500308371604757
7,0.5271565850136088,0.28126666666666666,1.6856999301537607,2.808449426610419
8,0.5741598622451813,0.2806666666666667,1.4560685737724413,3.026534960117746
9,0.6199411209242904,0.27773333333333333,1.2526122035926,3.282829558595698
10,0.6573126701105372,0.2779,1.0858118743149203,3.5261729362163137
11,0.6922624007109927,0.2795,0.9530885189496293,3.760278593225682
12,0.7192190190523802,0.2771666666666667,0.8423033961397414,3.9931653814112886
